Name,Price,Link
Swiss Waterproof 17'' Laptop Backpack School Backpack Travel Shoulder Bag SW9801,57.67,https://www.ebay.com/itm/154942960644?hash=item241351f404:g:8X8AAOSw3W9iU-Fa&amdata=enc%3AAQAHAAAA8CfrfsJ5QEv3%2FETHK%2F7gKS3jjnOOCiKZT6TcsjkYjmEfKqaR2rt5AXP%2FsvmySDDXIbIYe91K915sttQqkhSZjCzGn%2BeV4yFs3LiPndO5onILgclaJ5L7xvOGcGA9elFTGNrnu9tr0rFmaRVu89ZjFjYZ01wZIRUIaTDxaumoPSGt6GFPMuAFae1OQEfKnkBjcHKoOxOvoexjq8MQKCFY24hntzA8SxB2BZa5grMYqs3lM%2BJcuqKMofQdVye6xjQq7v8bOhAHOPdi7zfPnUCYdPlGlpVMQ1LIvR8%2BGTT6z6e6BjPSkPQ4Qw33JkqDesj3Vg%3D%3D%7Ctkp%3ABk9SR8bjkOz8YA
"Laptop Backpack, Extra Large 17 Inch Business Travel Backpack with USB",57.74,https://www.ebay.com/itm/314182571925?hash=item4926bd9795:g:jh8AAOSw7CZjRG5w&amdata=enc%3AAQAHAAAAsJbtRecZ7ivbbsTjgr7mB5fC7P4qGUOI9BqwNoBkD5iqIVEJL6Av8kC8FfiqNFmissXlUSksqNVJRAxgp2TwEcHF5BzFR8KjzSMY8uGV5B2gyhD8tJ5QKMfrtGmcP4O0wD76n2fQdKfzFssGPf3nA98DktqLuMi2y3G6RLR9EPxYgR%2F5ZMQQEDcEdX5x%2B7nrWsWIZQNfYzri6GAVH%2F3P9FfDxOHHMEzH6Mlo%2BZ9Me4YB%7Ctkp%3ABk9SR6iolez8YA
Extra Large 52L Travel Laptop Backpack with USB Charging Port Fit 17 Inch Lap...,57.82,https://www.ebay.com/itm/234682992665?epid=10036821317&hash=item36a4324819:g:QUAAAOSwO6xjEy0z&amdata=enc%3AAQAHAAAA8E%2FBri8SYAKSoB%2ByfuRWTk5YyL4%2B%2B%2BKWlJiOSP%2FLKYmVEYk9cqePTpcDEE4eLIRmjXT2KtfRSqRgQDVL1Ffl4Vd47d3SubaiPomNKB4EbzzgH8E%2Ft%2FcxgWp6QP0NTPEPgSj%2BEchunVNSaJHKTa4Eb4CzPcS4TePZo3qOqFasjUVvhuqvuZCs5aa%2FYVbQX9Ba%2FVhYu%2Bu%2F1IcuOc74UhgF%2BDNDeI2sDQNCMNsViSWOuc%2FjwFmnWaUT0heJrEdn4SVsaWatanNUkIzEbFeHRgH5pBEHj0hlpYLtABFO47EklAVg7r8XMWfY%2B1NzKCfO%2BiEWsw%3D%3D%7Ctkp%3ABk9SR8aEk-z8YA
"Laptop Backpack for Women, 17 / 17.3 Inch Laptop Bag with 17.3 inch Wine Red",57.92,https://www.ebay.com/itm/284985934704?hash=item425a7c4370:g:yxUAAOSwd6NjN2J3&amdata=enc%3AAQAHAAAAsLdMmbDxJMqd2SFk%2BDFXoK5vJlSLGn7iuo6SGNIa2TKrblNMS09S77H7uhWtDfnj4DjO6X6aFJMTFvRJTY8f5Ah5KHunYZ0j4JFOWfqcw%2FCV01X3JTnJFEZBbhtEBEoTHE%2FmdkZtFNFxsYxfML2RButVqaTG%2FtKBxhnuJTXOrgLcQ9SJ6WuTi7%2FRaGG7y2O%2FHDgqyvu%2FLWMnsF0qD4j4ihAn7TgGjNOUF6iSApQCCnUW%7Ctkp%3ABk9SR8qEk-z8YA
The North Face Surge Backpack Black School Travel Laptop Daypack Padded Zippers,58.0,https://www.ebay.com/itm/165724842202?hash=item2695f868da:g:bLcAAOSwmmBjSDcr&amdata=enc%3AAQAHAAAAsEkksQbpV6M%2BMPmm2x3N77FDSVCLjQkMkRPk%2FlJ7PtbrAB9D8jGcceaVu0Dho75RnOjnldiPQgO7y%2B%2F%2FOgg6MzQomr8APKQ4YydiJ9M6%2FvihRIdjcGDJn4teKUd3C2mN7WD9RV9wcPVds9yzN2T%2Fw8KS05Xj7zrLW%2B5X%2B%2FUBYRpVEy63OQvgBFhhNiZu4b2mE7lLVragr%2Fw38Huhtmasf37vtbH9Q62RnbRAWh1zuPVm%7Ctkp%3ABk9SR8jjkOz8YA
Laptop Backpack Large 17 Inch anti Theft TSA Friendly Travel Backpack with USB C,58.11,https://www.ebay.com/itm/385089701502?hash=item59a922867e:g:KEMAAOSwiT9jDfn4&amdata=enc%3AAQAHAAAA8G9jGRlrmNTpPHfFyo1O8Kug%2FXlOn%2FaGwq4g8IaPG4MgQ6Fwg3fv5N9OVws4%2B42Kj%2Fw2jmoX8vhwr40d2HN%2FVMRCWN8wBbSuAbTaMmOnJNP5tUEyGh4Zp1Zr7eV5%2BdeSCUS3VCBID5X3dfOIMKnFWACYsqDsD8jCkB4Yg1VWhXScTsNkWA4rDenYF1RoM3LBTfv0eGfV0LPd9RQgXqrrNtDgtgErG7NttM4vZC8zICqcLjBBfji9G8o%2FWo3Qp46oDxbsx3zfH5iPGElzPYeTmNWLc2N4g2rJ77u3YIcdj%2Fe6cjPpmoh%2FyJiBBlhj%2BhvsTA%3D%3D%7Ctkp%3ABk9SR6Solez8YA
"Extra Large Backpack,Travel Laptop Backpack TSA Friendly Rfid 17.3 Inch Black",58.72,https://www.ebay.com/itm/175212768113?hash=item28cb7eab71:g:AY0AAOSw871iO~jo&amdata=enc%3AAQAHAAAAsEpfQ%2FXhjY3B3F8NoV1kAyPCUWIUuswzTdWf88N4CeGNcqiq0nfxCF9ePfi490XJwa%2FV3FVYgzqebl9ZWCEi8j2eH0xy%2F90v7FlqWmFEtxbvMpe8U2FtNHDr4WiAuEBamQgj5y0fRSozLq0hoyDRisOrYyLZwhLugisMwMOow8Zknief%2Fa%2BpMmHShk7YKDvBC8I8AqxSEuW9E6Dj1i53SWwA%2BNXrtY%2F8ePQsJUD1SHwe%7Ctkp%3ABk9SR6iolez8YA
Laptop Backpack Travel Work Backpack TSA Anti Theft Business Backpack 17 Inch...,58.73,https://www.ebay.com/itm/384639174478?hash=item598e48074e:g:cPQAAOSwkZhhynOm&amdata=enc%3AAQAHAAAAsLkrZdleob5bP6ctnkx6XpIWkD6LiwBEDWflxTRIen2%2Fj0nbaxWsktIiqOmnYg%2FhtIpmf%2BOZUyqlKS0Opfj2puza3eOnedkss97NDv4p6kW2TI3mm%2ByYnEfpN9Yx7JEEGNkuQ6Klo%2B4Xm5x0HFvd%2F0%2FDjmY6qc%2BRSLtd8htZFVU%2BiCAw%2BqQuc3seO73gZtFgMgLMvGL2wc4%2B%2BVllmPd6bzJiQ6pE7T1jKXrHHo7dZto1%7Ctkp%3ABk9SR46Iluz8YA
Laptop Backpack For Women 17 / 17.3 Inch Laptop Bag With Many Pockets Fashion,59.16,https://www.ebay.com/itm/224946844073?hash=item345fe071a9:g:PY8AAOSwfaRiX19T&amdata=enc%3AAQAHAAAA8Pb5qaTvXlURsBTed81CVdmkYAPDFj58CeC0dA4BLM%2FM38oCXVsny1VERYYVbZasY3lbXNpcocjTB8kKCItd61qahxNFjd6us5qSlSCaWeHA3vkUrjAFfvcBU3qtUsBCUWwWzfBrrLeKSFPp6BJgNcmpcUluG2QwE4gmhBeAQJpEC5NgHObOgd5KHifll2zxrw3kRO%2Fe1mld4WAD3XydvfeqbRJgLIkqtee1ykJ7rEZeisjD4CpyG0MQWF9GoiCbX%2B8%2B4NHKs%2Fwt%2FFGGwiI6%2B7SaF3Y5xbZ5NE06FAzbSrnmnCf%2BzYNSdJghM0ij%2FxroEw%3D%3D%7Ctkp%3ABk9SR57Ekez8YA
17 Inch Black Laptop Backpack for menLarge Travel Waterproof Backpack for Sch...,59.2,https://www.ebay.com/itm/134243989381?hash=item1f4190b785:g:Qo8AAOSw7YpjK0ej&amdata=enc%3AAQAHAAAAsAbILyE2OdG%2F3X7SqilsJ9vR%2Bc%2BfDwvqKrJ7SP3RmCvw3DzhTG713sWVh6sgAzMhNi9njcQ8n1znEc3QWTMJkcck3%2BCLaromhy9CWLWixpivo5PGtQIwTzmzn0272fFQH8n%2BOIrTeWDYW5bNSn1YK9qAhX%2Fq8xhX%2FLoFAW6HtzIRyZ34OWYhik60cgMV1AA0PDLCmm%2FQYTwEZ0QHD8IsgOHWObdi1AUMz2zUm5ZxuZDH%7Ctkp%3ABk9SR8aEk-z8YA
"Ogio EEUC Squadron Black 17"" Laptop Backpack",59.9,https://www.ebay.com/itm/154954465306?hash=item241401801a:g:i8cAAOSw4btiXYHg&amdata=enc%3AAQAHAAAAsNH3LTqMbPZIrBCjxlkNue4b7elXv31caT3b%2F4uSiOn2Z8nj6HkXpRbdTW7ZTnll43%2FgicyroNQnSvl%2FX2XiKxGQYQG6x1zvADbqs6CaPhgI1u3kQF8j4I8ysr445rYrxEqin%2FKmCiaTEqTflY6j8TGz5Uu0X9Y5qU%2B6DKbLtXUiDJd211239t8C61KN6q2R5RJejEi5BuGbHrAHAe5I0qzoyhJdbuD%2FQAxIdOp4rDrc%7Ctkp%3ABk9SR7jFlOz8YA
"Laptop Backpack for Women,Large Backpack Fits 17 Inch Laptop with USB Charging Port RFID Water Resistant School Travel Daypack purse Casual Green Bookbag for Teacher/work/College/nurse/Doctor/Woman",59.99,https://www.amazon.com/Backpack-Computer-Charging-Resistant-Daypack/dp/B09MF2KM6S/ref=sr_1_22?keywords=17+inch+laptop+backpack&qid=1666023735&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-22
"Laptop Backpack for Women,Large Backpack Fits 17 Inch Laptop with USB Charging Port RFID Water Resistant School Travel Daypack purse Casual Green Bookbag for Teacher/work/College/nurse/Doctor/Woman",59.99,https://www.amazon.com/Backpack-Computer-Charging-Resistant-Daypack/dp/B09MF2KM6S/ref=sr_1_41?keywords=17+inch+laptop+backpack&qid=1666023741&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-41
"Men large capacity travel backpack ,50L waterproof hiking trekking Backpack With separate shoe bag ,17 inch Business Laptop Backpack",59.99,https://www.amazon.com/capacity-backpack-waterproof-trekking-Backpack/dp/B0B9185699/ref=sr_1_88?keywords=17+inch+laptop+backpack&qid=1666023760&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-88
"SwissGear Cecil 5505 Laptop Backpack, Heather Grey, 18-Inch",59.99,https://www.amazon.com/Swissgear-5505-Laptop-Backpack-Heather/dp/B075Q7VRK3/ref=sr_1_98?keywords=17+inch+laptop+backpack&qid=1666023760&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-98
TAK Laptop Backpack for Men Women Canvas Business Work Backpack Large Travel Daypack Student Rucksack,59.99,https://www.amazon.com/TAK-Laptop-Backpack-Business-Stylish/dp/B09GVPDXD2/ref=sr_1_110?keywords=17+inch+laptop+backpack&qid=1666023766&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-110
"Men large capacity travel backpack ,50L waterproof hiking trekking Backpack With separate shoe bag ,17 inch Business Laptop Backpack",59.99,https://www.amazon.com/capacity-backpack-waterproof-trekking-Backpack/dp/B0B9185699/ref=sr_1_126?keywords=17+inch+laptop+backpack&qid=1666023772&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-126
"SwissGear Cecil 5505 Laptop Backpack, Heather Grey, 18-Inch",59.99,https://www.amazon.com/Swissgear-5505-Laptop-Backpack-Heather/dp/B075Q7VRK3/ref=sr_1_132?keywords=17+inch+laptop+backpack&qid=1666023772&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-132
"SwissGear Cecil 5505 Laptop Backpack, Heather Grey, 18-Inch",59.99,https://www.amazon.com/Swissgear-5505-Laptop-Backpack-Heather/dp/B075Q7VRK3/ref=sr_1_153?keywords=17+inch+laptop+backpack&qid=1666023785&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-153
"Case Logic - Backpack Laptop Case for 17"" Laptop - Black",59.99,https://bestbuy.com/site/case-logic-backpack-laptop-case-for-17-laptop-black/4688483.p?skuId=4688483
White Owl Black Sweets Tipped Cigars backpack,59.99,https://www.ebay.com/itm/314183054140?hash=item4926c4f33c:g:G3oAAOSwjcNjRM7K&amdata=enc%3AAQAHAAAAsGy%2Fvb6%2BbZpz0v9kyOfM2%2Foa3MnxUUqmg6TpQ8lCKmxZtHdkrUGp6%2F7eK4yc3S8FsZj7yGiH9fHPk1bHEtrLzRaKgwn6vGOhKFw3j148cuZzAu%2FuVYflLeyI9rThBb5X2ukw5P1dY%2FiruD2kEznr9lib4ze1ip6Qkur%2FnUyr1OLNBVpgC2EnI1aX2ki9MgUbWC3v4sfPT00sQNArMWQnhPkOob9sptzosybRK6KtmoP%2B%7Ctkp%3ABk9SR_7jk-z8YA
Triumph black nylon twill rubber modern motorcycle laptop backpack new,59.99,https://www.ebay.com/itm/354160597520?hash=item52759dda10:g:lOAAAOSwbPtg-VAV&amdata=enc%3AAQAHAAAAsKbGfyhrpM9TRAwGwCoa7wRkXuXNHUIQFtGHB03zeP9Lpqgv7OCFU8vLNL9YX100RaFGorzXnSAvMNoouoCwI0fmSSI7%2Fb2zKZDjZMzSYSjvNFHxszS3bMZ1jbrqKiuTQ4RUIysOMgSZpt6nHl74ZCBk0G9fEYmPflRAgNacLkJXH7Ipbf2C%2Fz0z%2FEEAyUHwlVoCEV2nQ2N0YjWBUUU5v79aJGs2NsAS7%2BuzeQWV4kyU%7Ctkp%3ABk9SR7jFlOz8YA
"OGIO Stratagem Back Pack 17"" Laptop MacBook Pro Backpack - Black L155",59.99,https://www.ebay.com/itm/203860471296?epid=1641884493&hash=item2f7707ee00:g:ZJ4AAOSwoPRiJ4bq&amdata=enc%3AAQAHAAAA8CgXwQq92tbuxDN6s9V50t0srq7B0hKVhmuVN91ibvbkvxgKOMjlBxtG3gfLSGpVf6PxI82Fo4dE3FlXoAuD8VN9sPWK8pJUcyDi3QQzkXwEYr6SpDtWLRf3rwq%2FRkkldmEFjGdKRD%2F39y8Kk1QwtCIa%2BOs0d9nP%2Bh2DUkFkvqzJcBgc6aAn2rkqJqnacBtwz6lIKCB9odYaFJmtxQkpG%2FIcsj3eYgrFvQESp83lrTrhGTZC8aT%2BE7iDbBB6oH3MJA9eW9PMV4WatCLDl2mKv%2FymLFNXLvRgVIGl2zAYnUEniNce9ulU1%2FJCB%2BlvokQfmQ%3D%3D%7Ctkp%3ABk9SR6Solez8YA
Harley Davidson Triumph motorcycle backpack Clean Laptop Bag RARE No Tags EUC,60.0,https://www.ebay.com/itm/385097785721?hash=item59a99de179:g:nEMAAOSwJ~NjE5c3&amdata=enc%3AAQAHAAAAsGgLxHw0EtrNU0BOrbz%2FAZ2fx3TK7W8eshAwxYKXvOkySBfqpTfzJgJhbIu6dQq2uqShN59bbQ0hG%2FN7AL887jpwCc6KQspcv4GWHshOqPb4acgwXpoDLjFk6qwabT%2BP8S%2FhYHd0UhCuN5QnmSDYtpko1GW6mC%2BpDvTIIAgGods%2BYPFl4IdFUgV%2FZ%2FheZrAyTnJ5ay4gwjXxdoj3qoFcC3%2B2YNOdpIzraeWQTWp0x%2FvE%7Ctkp%3ABk9SR8ikkuz8YA
Extra Large 52L Travel Laptop Backpack with USB Charging Port Fit 17 Inch Laptop,60.84,https://www.ebay.com/itm/403685534029?hash=item5dfd88694d:g:lFAAAOSwVrpikhYU&amdata=enc%3AAQAHAAAA8DXriiks9Yup5IR%2Bb8wWGRnC9JQ2qChNATf8sry0DQpOcWfi0VW%2B%2FOEXdIvwZQkkJz1%2BLP2%2F%2FF7l8H4%2BLWUpfpTUQiHbjkVQ%2F4Iit6U1UnFd5Xa%2FdQGMer2Qr6aSsKvriPSsuPNwWLnMvogx5DLZSERjO%2BawiL3F1chOMi7Zz3mqEbyqCMPugN0GKEjGIa%2Brd0lVf7PEp79%2BBp%2B5O41ZDoGT5bvfjlBoACfP9lgmot6zGWFruejqjox9KtjsV8xuUIDC21vh51H1QhXTdO8d0WrDJ%2FeN4tVll76S4RNpiXaoM20pmcuYZtA%2FKf3vnjkHQA%3D%3D%7Ctkp%3ABFBMiM-X7Pxg
BAOSHA Convertible Briefcase Backpack 17 Inch Laptop Bag Black-grey Mixed,62.18,https://www.ebay.com/itm/403835466481?hash=item5e067832f1:g:sXYAAOSw1oVi-whT&amdata=enc%3AAQAHAAAA8BcqZnKxs2%2F4Q3VCIOMoywgI9We5BceAAXqGxuF9VNhUVkL0oPrEnIrt8MQwzLnCfYbQPIPcyPMjergKfqO3DNQ7n7ROYJaQcfvV6qZponaMS8x%2FAsPPn3KfCsm0AzYP0m1qBea6s7vrE%2BHeoCoAXHCP6bZl5i%2Bedoys8zBY2bgk1FKm4AfF2kinLOnmZQsQCaqg9Px0auC7PQkTYnB2cvjQD1QIRtRIgfd4gI259M1FyoTLejPM6AFhF43b0Gh94JUWW5rEGN87sIjgCf7k2oWujraSlfvOL2fbRlKyekX6U5gQ%2BOzq7L7kGHkW5%2BvPHg%3D%3D%7Ctkp%3ABk9SR_rsluz8YA
BAOSHA Convertible Briefcase Backpack 17 Inch Laptop Bag Black-grey Mixed,62.18,https://www.ebay.com/itm/403835466481?hash=item5e067832f1:g:sXYAAOSw1oVi-whT&amdata=enc%3AAQAHAAAA8BcqZnKxs2%2F4Q3VCIOMoywgI9We5BceAAXqGxuF9VNhUVkL0oPrEnIrt8MQwzLnCfYbQPIPcyPMjergKfqO3DNQ7n7ROYJaQcfvV6qZponaMS8x%2FAsPPn3KfCsm0AzYP0tl2nPcbWt4GBzJM8tvjIvBv3hXveVER6ZDgf07Z0Kx707WdRpuohk3zfgyhvRDtbIkkdF2xHSw8C1fJv0UZPoBqM5KsllNMHV97ShD74QvbnKcFxpgHKGnOC4KDyUSiKhDvhkOdOgtKmZaJTBGR9bR4gXQa%2F6wyjHABdlxEh2y%2FbbI1PimcPuS03yT%2B8z5Dmw%3D%3D%7Ctkp%3ABk9SR4jPl-z8YA
"Travel Laptop Backpack,Durable Large 17 inch Carry on Travel Purple",62.6,https://www.ebay.com/itm/385172339711?hash=item59ae0f7bff:g:HSEAAOSwQUFjSmWE&amdata=enc%3AAQAHAAAAsMhLE2Yzh141ZD4hR6JjIcWUlJ%2B6UmSzdVhFlWzKZMkOBFg1761ibsaehgf1zos%2Fqv1QhQTdE7yQbIiq9ZnmT9bShkmMkns%2F2ELkjRmgMKVPQiUbPlOoONMcsOvIU9evf9AS3ague%2FpjvIMYBQVmDRxepN5migMguqXau7DiARHN7f9senHGw5g2UVWBKbEUu40dSzTC6PAIEyX7JgE3XlMg2w%2B21Z0bXwNEWHo3BfTp%7Ctkp%3ABk9SR47Pl-z8YA
Travel Laptop Backpack 17 Inch Large Computer Backpack Stylish College,62.65,https://www.ebay.com/itm/175413339890?hash=item28d77326f2:g:sWwAAOSweMRjH1m3&amdata=enc%3AAQAHAAAA8MZ7f5omb1nTyTV2cQjow6RAwEYQ3pt9dLnyNjfLbFnjZ1awg3CnlrG2fdBoUdy3dUpRRbssboLKAamEmHdiM6V%2F9Um%2BGNv5TWYL%2FpiTuKhFbJQqIZMitJdzjEdTh9S3uZ3seAx0QBdRxasX%2BdJTzXaMXlqNozWwmwy4h0mRceP74TNc0d5h5psi7naQcGCsXPBbm7umH%2B17l1h6Yhgri8c96z6Ft5adepcy9VKTIbnmsrUSsS11dmoMsLdIYsxyUmfu13J3Sz%2FxkP0CFOWEcoMc5n0016OGWqUdDiNR%2BdP%2BDkXJy1BFqonHZN5MQPZl4Q%3D%3D%7Ctkp%3ABk9SR7LFlOz8YA
"18.4 Laptop Backpack for unisex, 55L Extra Large Gaming Laptops Backpack with USB Charger Port,TSA Friendly Flight Approved and RFID Anti-Theft Pocket",62.99,https://www.amazon.com/Backpack-Laptops-Friendly-Approved-Anti-Theft/dp/B08GFKSTKB/ref=sr_1_36?keywords=17+inch+laptop+backpack&qid=1666023735&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-36
"18.4 Laptop Backpack for unisex, 55L Extra Large Gaming Laptops Backpack with USB Charger Port,TSA Friendly Flight Approved and RFID Anti-Theft Pocket",62.99,https://www.amazon.com/Backpack-Laptops-Friendly-Approved-Anti-Theft/dp/B08GFKSTKB/ref=sr_1_86?keywords=17+inch+laptop+backpack&qid=1666023760&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-86
"Travel Laptop Backpack,Durable Large 17 inch Carry on Travel Purple",63.26,https://www.ebay.com/itm/185547926245?hash=item2b3384aae5:g:bwwAAOSwrpFjA2sz&amdata=enc%3AAQAHAAAA8CiK8vooaHWrBFqjjgS8nxSAlhbSi9mIuw5pBPFMyHPlkRCJROwxARkovfLHUHOO7vw6xmxwsPCZYddqV1RBAjZ0TQ99EIFmaIDc0pGcP4PdPOcYTcvGJc856cawd8zxrCe4cS9qCCmx7kqaMmOl%2BdWmmVY4CgCjvh3Oce3wPdJ2aaBvg4pmbBRquPGkFIuF9w0n9AGgcX8omMe5%2Fp%2FLtoRwTSZVQir2L4T%2FFsK8ShHaRVxZJM3SJqBdMQ8dyxNyQu2Fb5r%2FqlOP4eotNaPCfRXfUOY4rMWi2zbmLEVzJeWkWPJ0d%2FPltlutvxcKX3abqQ%3D%3D%7Ctkp%3ABk9SR6iolez8YA
"Lenovo Legion 17"" Armored Backpack II, Gaming Laptop Bag, Double-Layered Protection, Dedicated Storage Pockets, GX40V10007, Black",63.74,https://www.amazon.com/Lenovo-Double-Layered-Protection-Dedicated-GX40V10007/dp/B07VVRZ7ZB/ref=sr_1_20?keywords=17+inch+laptop+backpack&qid=1666023735&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-20
"35L Travel Backpack,Flight Approved Carry On Backpack for International Travel Bag, Water Resistant Durable 17-inch Laptop Backpacks,Large Daypack Business Weekender Luggage Backpack for Men Women …",64.99,https://www.amazon.com/Backpack-International-Resistant-Backpacks-Weekender/dp/B07W75NTVR/ref=sr_1_49?keywords=17+inch+laptop+backpack&qid=1666023741&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-49
"35L Travel Backpack,Flight Approved Carry On Backpack for International Travel Bag, Water Resistant Durable 17-inch Laptop Backpacks,Large Daypack Business Weekender Luggage Backpack for Men Women …",64.99,https://www.amazon.com/Backpack-International-Resistant-Backpacks-Weekender/dp/B07W75NTVR/ref=sr_1_55?keywords=17+inch+laptop+backpack&qid=1666023747&qu=eyJxc2MiOiI3LjcyIiwicXNhIjoiNy4wNiIsInFzcCI6IjYuMjcifQ%3D%3D&sr=8-55
"High Sierra - Access Pro Laptop Backpack for 17"" Laptop - Black",64.99,https://bestbuy.com/site/high-sierra-access-pro-laptop-backpack-for-17-laptop-black/6410371.p?skuId=6410371
"High Sierra - Access Pro Laptop Backpack for 17"" Laptop - Indigo Blue",64.99,https://bestbuy.com/site/high-sierra-access-pro-laptop-backpack-for-17-laptop-indigo-blue/6513227.p?skuId=6513227
"Timbuk2 Backpack 17"" Black Adult Padded Laptop Pocket Compartment Coca Cola",64.99,https://www.ebay.com/itm/225199841015?hash=item346ef4def7:g:OdwAAOSwsQ1h2WT~&amdata=enc%3AAQAHAAAA8NnAWhg3rB9ViwkzMNwskms7cv91WHrapi0TzZyuAk2hk5YMPUeMh1VM%2ByPkgTONCS7%2FVzPb%2BjRnYvbmDwZ387cRhPwv2lDnsWv%2BWfcdQT0hYyb3CFUHNBTKJh%2BFM41bcPOsCG9QeSfLD%2FWCHjay%2Fwdcrf39ZIksIy0iLyY2R%2Fi%2B05aLou1V4bcY4FILWW2KJ6GJ25dh1yAxgFmV3%2BpJcQKpN8Dd2umBWVpvDDjViKc27YJLa3B1ZaPCoiwOoTUxrUNFafvsg0uhgiG0YaLQ1SLvSbmdfiGY98g8XHdlTQeS7nF2LhgeZicFfGX7XfNYdA%3D%3D%7Ctkp%3ABk9SR_bsluz8YA
RICKSHAW Bagworks USA Sutro Black/Red Foldover Backpack w Sternum Strap - VG,65.0,https://www.ebay.com/itm/225148114384?hash=item346bdf95d0:g:Yn4AAOSw5ERjFAMz&amdata=enc%3AAQAHAAAAoE66zlyoumZbBgL%2BZ1hpjI%2BQREoTOXv0BsXldM8dmVvxwMJK7kObDN19io5FVbkaHLJUSGoMU5cT8wpNqex3uRNMCe0b22pmOee4LeWUwNY4bgBvpNM1HZ38mLOjUfQPASq0H09hiUV6JM6HBMVLaVSX7LMagOFAFjmM3TRhpAhbpPb%2FyBJ2VTYy9qwn3TS5GHJENMSFZ3AX84nJMKZM4jE%3D%7Ctkp%3ABk9SR5KIluz8YA
"Kenneth Cole Reaction Keystone Business 17"" Laptop Computer Checkpoint Friend...",65.0,https://www.ebay.com/itm/334478100196?hash=item4de072c6e4:g:Y-IAAOSwj35ircNz&amdata=enc%3AAQAHAAAAsJqdJ8aMib015mOu47bTfIrQgOx5h33SuI%2BQlC2pAXb%2FFm%2BCHh2t04P1XNV%2Fc6BnW%2BZkznpp9Nf6OuL4y%2Bpvnnb5BmCnAJnVkNxyRV3%2B%2FZY3GGvGj8hKAqN72fcrOzx5HQOi8XUhTwLeGHf%2F%2F9bzRKWGVGSt%2B9jwQD%2FXwNdxbulfb6ebo0o%2FXSsIUbhyVH0xV68Iw3ijzJOxScCGWFAmHbC1ctBe6Rs%2BmdlAiKTtIelt%7Ctkp%3ABk9SR4rPl-z8YA
Extra Large BackpackTravel Laptop Backpack TSA Friendly Durable Computer Back...,65.16,https://www.ebay.com/itm/384639161379?hash=item598e47d423:g:wbcAAOSwhxJhynJm&amdata=enc%3AAQAHAAAAsEigyE00taKTGNKL8LVqdsj%2B1ScKtaJt491Hi3Od%2FeZ1PprN3Cxt72zwfGgeCAIbIoTMQmS5sptD9l%2BLpytNqlk%2FOCMSzIxXO1LB7sUkYMNbIAxD%2FvwydoaR%2F1peO5DNV5g%2FgRPZfnRtpOIRAs0sL99khzYlxb7z09zXGEh06DhZpcci5wJYr77LgGRRRmp%2BPlmiPc3rDxCiec%2FLQfanhV2lOKB2rlsDPNrkLzDQZ7HI%7Ctkp%3ABk9SR4qIluz8YA
Travel Laptop Backpack 17 Inch Large Computer Backpack Stylish College,65.54,https://www.ebay.com/itm/304625624645?hash=item46ed1a2645:g:hMkAAOSwNgFjHTeX&amdata=enc%3AAQAHAAAA8KbsGBQVowPqjamu72%2FzpVEd%2BtTFgRF2locZyAhgtsSBLr9DbRBFFQnrYwLBy0WXHipHsPAQF13cGtKNzvqjL8b8dv0Nkzi3KnR7yopcFZ3dRl90docSGzFYh7djlubg7Ld%2FNpjwgSS23LCp7yPtyh0zoEVgFHmEQpz3207oq99BtHyrzE1H24go7Ud8UPvXmxp3YFvh80PLVWu79Bs21twAHnpGQig0O6u9e6dmwrYy0B7qtydPupdlTdFt6I2hjyyqjUPKepDyH%2BdbJqvER1kRBhjeIUdLjqZvdE5qbZeIKWUQS4WjxxeviNXZlM72hg%3D%3D%7Ctkp%3ABk9SR8iEk-z8YA
